year,month,day,hour,minute,second,epoch,moteid,temperature,humidity,light,voltage
2004,02,29,02,37,21.687822,3079,1,18.3322,40.4328,43.24,2.67532
2004,02,29,02,37,52.145869,3080,1,18.3028,40.4666,43.24,2.67532
2004,02,29,02,38,21.131396,3081,1,18.3126,40.4666,43.24,2.67532
2004,02,29,02,38,51.711436,3082,1,18.3028,40.4328,43.24,2.67532
2004,02,29,02,39,18.294453,3083,1,18.3322,40.399,43.24,2.67532
2004,02,29,02,39,48.295749,3084,1,18.3224,40.4328,43.24,2.68742
2004,02,29,02,40,18.298945,3085,1,18.3322,40.4328,43.24,2.67532
2004,02,29,02,40,48.294835,3086,1,18.3126,40.5004,43.24,2.67532
2004,02,29,02,41,18.305641,3087,1,18.3224,40.568,43.24,2.67532
2004,02,29,02,41,53.689417,3088,1,18.3028,40.5342,43.24,2.67532
2004,02,29,02,42,18.687103,3089,1,18.293,40.568,43.24,2.67532
2004,02,29,02,42,48.451818,3090,1,18.3028,40.568,43.24,2.67532
2004,02,29,02,43,19.186037,3091,1,18.293,40.568,43.24,2.67532
2004,02,29,02,44,21.499988,3093,1,18.2832,40.5342,43.24,2.67532
2004,02,29,02,44,52.420213,3094,1,18.293,40.568,43.24,2.67532
2004,02,29,02,45,20.72473,3095,1,18.2832,40.568,43.24,2.67532
2004,02,29,02,45,49.062193,3096,1,18.2734,40.568,43.24,2.67532
2004,02,29,02,47,19.009656,3099,1,18.2636,40.568,43.24,2.67532
2004,02,29,02,47,51.786344,3100,1,18.2636,40.568,43.24,2.68742
2004,02,29,02,49,19.77152,3103,1,18.2636,40.568,43.24,2.67532
2004,02,29,02,49,49.208631,3104,1,18.2538,40.568,43.24,2.67532
2004,02,29,02,50,21.660882,3105,1,18.244,40.568,43.24,2.67532
2004,02,29,02,52,53.387801,3110,1,18.2538,40.5004,43.24,2.67532
2004,02,29,02,54,48.467965,3114,1,18.2342,40.6355,43.24,2.67532
2004,02,29,02,55,19.353104,3115,1,18.2244,40.6693,43.24,2.67532
2004,02,29,02,55,48.657802,3116,1,18.2342,40.568,43.24,2.67532
2004,02,29,02,57,49.067531,3120,1,18.2244,40.7368,43.24,2.67532
2004,02,29,02,58,50.543362,3122,1,18.2244,40.7706,43.24,2.67532
2004,02,29,02,59,52.133367,3124,1,18.2244,40.7368,43.24,2.67532
2004,02,29,03,00,18.513266,3125,1,18.2244,40.7031,43.24,2.67532
2004,02,29,03,00,50.312953,3126,1,18.244,40.7706,43.24,2.67532
2004,02,29,03,01,18.476563,3127,1,18.244,40.7368,43.24,2.67532
2004,02,29,03,01,52.557747,3128,1,18.244,40.7031,43.24,2.67532
2004,02,29,03,02,19.358901,3129,1,18.244,40.7706,43.24,2.67532
2004,02,29,03,02,53.217154,3130,1,18.244,40.7706,43.24,2.67532
2004,02,29,03,03,49.563741,3132,1,18.2244,40.7706,43.24,2.67532
2004,02,29,03,05,18.48451,3135,1,18.2146,40.7706,43.24,2.67532
2004,02,29,03,05,48.589344,3136,1,18.2048,40.8043,43.24,2.67532
2004,02,29,03,07,19.094388,3139,1,18.1852,40.8043,43.24,2.67532
2004,02,29,03,08,52.281445,3142,1,18.1754,40.7706,43.24,2.67532
2004,02,29,03,09,24.312394,3143,1,18.1656,40.8381,43.24,2.67532
2004,02,29,03,10,20.881091,3145,1,18.1754,40.8043,43.24,2.67532
2004,02,29,03,11,18.500319,3147,1,18.1656,40.8043,43.24,2.67532
2004,02,29,03,11,50.635637,3148,1,18.1558,40.9055,43.24,2.67532
2004,02,29,03,12,20.796561,3149,1,18.1558,40.8381,43.24,2.68742
2004,02,29,03,13,20.310399,3151,1,18.1656,40.8718,43.24,2.67532
2004,02,29,03,13,50.054654,3152,1,18.1656,40.8718,43.24,2.67532
2004,02,29,03,14,23.560738,3153,1,18.1558,40.8043,43.24,2.67532
2004,02,29,03,15,53.533827,3156,1,18.1558,40.9055,43.24,2.67532
2004,02,29,03,16,25.514914,3157,1,18.1558,40.9392,43.24,2.67532
2004,02,29,03,17,49.732916,3160,1,18.146,40.973,43.24,2.67532
2004,02,29,03,18,19.081541,3161,1,18.146,41.0404,43.24,2.67532
2004,02,29,03,19,22.470958,3163,1,18.146,40.9392,43.24,2.67532
2004,02,29,03,19,53.016038,3164,1,18.1754,40.973,43.24,2.67532
2004,02,29,03,20,50.286741,3166,1,18.1852,40.973,43.24,2.67532
2004,02,29,03,21,53.987464,3168,1,18.1558,41.0404,43.24,2.67532
2004,02,29,03,23,50.25375,3172,1,18.1558,40.973,43.24,2.67532
2004,02,29,03,24,49.676036,3174,1,18.1558,40.973,43.24,2.67532
2004,02,29,03,25,50.616426,3176,1,18.146,40.9392,43.24,2.67532
2004,02,29,03,26,20.63929,3177,1,18.1558,40.9055,43.24,2.67532
2004,02,29,03,26,52.401391,3178,1,18.146,40.973,43.24,2.67532
2004,02,29,03,27,23.891963,3179,1,18.146,40.973,43.24,2.67532
2004,02,29,03,28,19.054306,3181,1,18.1362,40.8718,43.24,2.67532
2004,02,29,03,28,50.710389,3182,1,18.146,40.973,43.24,2.67532
2004,02,29,03,29,20.243316,3183,1,18.146,40.9392,43.24,2.67532
2004,02,29,03,29,50.004326,3184,1,18.1362,40.8381,43.24,2.67532
2004,02,29,03,30,20.059181,3185,1,18.1264,40.8718,43.24,2.67532
2004,02,29,03,30,50.920888,3186,1,18.1264,40.8381,43.24,2.67532
2004,02,29,03,31,20.16733,3187,1,18.1362,40.8381,43.24,2.68742
2004,02,29,03,31,48.420891,3188,1,18.1264,40.9055,43.24,2.67532
2004,02,29,03,32,20.677555,3189,1,18.1264,40.8718,43.24,2.67532
2004,02,29,03,33,24.695124,3191,1,18.1166,40.9392,43.24,2.67532
2004,02,29,03,33,52.073635,3192,1,18.1068,41.0067,43.24,2.67532
2004,02,29,03,34,21.801701,3193,1,18.1068,40.9392,43.24,2.67532
2004,02,29,03,34,51.831272,3194,1,18.097,40.973,43.24,2.67532
2004,02,29,03,35,21.043719,3195,1,18.1068,41.1078,43.24,2.66332
2004,02,29,03,35,48.594026,3196,1,18.097,41.0741,43.24,2.67532
2004,02,29,03,36,19.076212,3197,1,18.097,41.0404,43.24,2.67532
2004,02,29,03,36,56.457808,3198,1,18.097,41.0404,43.24,2.67532
2004,02,29,03,37,23.89792,3199,1,18.1068,40.973,43.24,2.67532
2004,02,29,03,38,19.119813,3201,1,18.1068,41.1078,43.24,2.67532
2004,02,29,03,41,19.388708,3207,1,18.0872,41.1078,43.24,2.67532
2004,02,29,03,42,20.884497,3209,1,18.0872,41.1414,43.24,2.67532
2004,02,29,03,42,49.33388,3210,1,18.0774,41.1078,43.24,2.67532
2004,02,29,03,43,54.748385,3212,1,18.0872,41.1751,43.24,2.67532
2004,02,29,03,44,18.62149,3213,1,18.0676,41.1414,43.24,2.67532
2004,02,29,03,44,50.325906,3214,1,18.0676,41.1751,43.24,2.66332
2004,02,29,03,45,20.084173,3215,1,18.0676,41.1078,43.24,2.67532
2004,02,29,03,45,51.959731,3216,1,18.0578,41.1414,43.24,2.67532
2004,02,29,03,46,18.490452,3217,1,18.0676,41.1078,43.24,2.67532
2004,02,29,03,48,51.366037,3222,1,17.999,41.2425,43.24,2.67532
2004,02,29,03,49,19.868453,3223,1,17.999,41.2761,43.24,2.67532
2004,02,29,03,50,21.299253,3225,1,18.0088,41.2761,43.24,2.67532
2004,02,29,03,50,53.89005,3226,1,18.0088,41.2761,43.24,2.67532
2004,02,29,03,51,19.684963,3227,1,17.999,41.2425,43.24,2.67532
2004,02,29,03,52,50.059568,3230,1,18.0186,41.1078,43.24,2.67532
2004,02,29,03,53,22.538994,3231,1,18.0284,41.2761,43.24,2.67532
2004,02,29,03,53,49.27435,3232,1,18.0088,41.2425,43.24,2.67532
2004,02,29,03,54,50.295661,3234,1,18.0088,41.3771,43.24,2.67532
2004,02,29,03,55,20.274706,3235,1,18.0284,41.3771,43.24,2.66332
2004,02,29,03,55,52.588307,3236,1,18.0186,41.3098,43.24,2.67532
2004,02,29,03,56,19.009914,3237,1,18.0284,41.2425,43.24,2.67532
2004,02,29,03,57,19.641161,3239,1,18.0284,41.3435,43.24,2.67532
2004,02,29,03,57,52.622645,3240,1,18.0284,41.3771,43.24,2.67532
2004,02,29,03,58,53.404714,3242,1,18.0284,41.3771,43.24,2.67532
2004,02,29,03,59,51.45733,3244,1,18.0284,41.4444,43.24,2.66332
2004,02,29,04,00,23.055004,3245,1,18.0186,41.3771,43.24,2.67532
2004,02,29,04,00,52.11604,3246,1,18.0186,41.4444,43.24,2.67532
2004,02,29,04,01,19.597011,3247,1,18.0186,41.3771,43.24,2.67532
2004,02,29,04,01,52.443214,3248,1,18.0088,41.4108,43.24,2.67532
2004,02,29,04,02,22.554537,3249,1,18.0088,41.4108,43.24,2.67532
2004,02,29,04,03,50.724974,3252,1,18.0088,41.4444,43.24,2.67532
2004,02,29,04,05,24.518193,3255,1,18.0088,41.3771,43.24,2.66332
2004,02,29,04,06,20.243631,3257,1,17.9892,41.3771,43.24,2.67532
2004,02,29,04,06,49.12274,3258,1,17.9892,41.3435,43.24,2.67532
2004,02,29,04,07,21.954373,3259,1,17.9892,41.3771,43.24,2.67532
2004,02,29,04,07,54.300474,3260,1,17.9794,41.3098,43.24,2.67532
2004,02,29,04,08,21.361392,3261,1,18.0088,41.3771,43.24,2.67532
2004,02,29,04,08,48.530005,3262,1,17.9892,41.3771,43.24,2.67532
2004,02,29,04,09,24.746323,3263,1,17.9892,41.3098,43.24,2.67532
2004,02,29,04,10,20.389847,3265,1,17.9794,41.478,43.24,2.67532
2004,02,29,04,10,50.830058,3266,1,17.9696,41.3771,43.24,2.67532
2004,02,29,04,11,48.530847,3268,1,17.95,41.4444,43.24,2.67532
2004,02,29,04,12,23.904047,3269,1,17.95,41.4444,43.24,2.66332
2004,02,29,04,12,54.35362,3270,1,17.9598,41.4444,43.24,2.67532
2004,02,29,04,13,50.157272,3272,1,17.9696,41.5789,43.24,2.67532
2004,02,29,04,14,23.146145,3273,1,17.9696,41.6125,43.24,2.67532
2004,02,29,04,15,54.706891,3276,1,17.9304,41.7133,43.24,2.67532
2004,02,29,04,16,18.54661,3277,1,17.9304,41.6461,43.24,2.67532
2004,02,29,04,18,18.548682,3281,1,17.95,41.7133,43.24,2.67532
2004,02,29,04,18,48.553666,3282,1,17.9304,41.6461,43.24,2.67532
2004,02,29,04,19,22.673998,3283,1,17.9304,41.7133,43.24,2.67532
2004,02,29,04,20,19.669967,3285,1,17.9598,41.6797,43.24,2.67532
2004,02,29,04,21,55.604345,3288,1,17.9304,41.6461,43.24,2.67532
2004,02,29,04,22,18.560398,3289,1,17.95,41.6461,43.24,2.67532
2004,02,29,04,23,18.558663,3291,1,17.9402,41.6461,43.24,2.66332
2004,02,29,04,24,19.206641,3293,1,17.9304,41.6461,43.24,2.67532
2004,02,29,04,25,51.459516,3296,1,17.9304,41.5789,43.24,2.67532
2004,02,29,04,26,20.402612,3297,1,17.9304,41.5789,43.24,2.66332
2004,02,29,04,26,52.803721,3298,1,17.9206,41.6797,43.24,2.67532
2004,02,29,04,27,18.594089,3299,1,17.9206,41.6461,43.24,2.67532
2004,02,29,04,27,51.481394,3300,1,17.9108,41.6125,43.24,2.67532
2004,02,29,04,28,18.6248,3301,1,17.901,41.6125,43.24,2.67532
2004,02,29,04,29,21.554514,3303,1,17.8814,41.6461,43.24,2.67532
2004,02,29,04,29,51.645492,3304,1,17.8716,41.7805,43.24,2.66332
2004,02,29,04,31,21.242947,3307,1,17.8814,41.8476,43.24,2.66332
2004,02,29,04,32,19.717543,3309,1,17.8716,41.8476,43.24,2.66332
2004,02,29,04,32,48.590493,3310,1,17.8716,41.9147,43.24,2.67532
2004,02,29,04,33,19.782637,3311,1,17.8716,41.9147,43.24,2.66332
2004,02,29,04,34,22.189188,3313,1,17.8814,41.8812,43.24,2.67532
2004,02,29,04,34,53.937764,3314,1,17.8716,41.9147,43.24,2.67532
2004,02,29,04,35,19.298967,3315,1,17.8814,41.8812,43.24,2.67532
2004,02,29,04,36,19.823251,3317,1,17.8814,41.9147,43.24,2.66332
2004,02,29,04,38,20.888786,3321,1,17.8716,41.9147,43.24,2.66332
2004,02,29,04,38,51.951534,3322,1,17.8716,41.9147,43.24,2.67532
2004,02,29,04,39,51.119368,3324,1,17.8716,41.9818,43.24,2.67532
2004,02,29,04,40,24.929733,3325,1,17.8716,41.9818,43.24,2.67532
2004,02,29,04,41,21.351012,3327,1,17.8716,41.9818,43.24,2.67532
2004,02,29,04,41,53.054864,3328,1,17.8814,41.9147,43.24,2.67532
2004,02,29,04,42,19.903627,3329,1,17.8716,41.8812,43.24,2.66332
2004,02,29,04,42,49.337752,3330,1,17.852,41.9147,43.24,2.67532
2004,02,29,04,43,22.727579,3331,1,17.8716,41.9147,43.24,2.67532
2004,02,29,04,45,20.342387,3335,1,17.852,41.8476,43.24,2.66332
2004,02,29,04,45,49.822726,3336,1,17.8618,41.9147,43.24,2.67532
2004,02,29,04,46,23.999409,3337,1,17.852,41.9483,43.24,2.67532
2004,02,29,04,47,20.345603,3339,1,17.852,41.8476,43.24,2.66332
2004,02,29,04,47,53.315277,3340,1,17.852,41.814,43.24,2.66332
2004,02,29,04,48,53.059747,3342,1,17.8422,41.8476,43.24,2.67532
2004,02,29,04,49,23.105533,3343,1,17.8324,41.9818,43.24,2.67532
2004,02,29,04,50,51.4766,3346,1,17.8128,42.116,43.24,2.66332
2004,02,29,04,51,19.634002,3347,1,17.8226,42.0489,43.24,2.67532
2004,02,29,04,51,55.855265,3348,1,17.8128,42.1495,43.24,2.66332
2004,02,29,04,52,20.425871,3349,1,17.8128,42.0489,43.24,2.66332
2004,02,29,04,53,20.983661,3351,1,17.8226,42.116,43.24,2.67532
2004,02,29,04,54,22.351218,3353,1,17.8128,42.0489,43.24,2.65143
2004,02,29,04,54,51.936764,3354,1,17.8324,42.116,43.24,2.67532
2004,02,29,04,56,25.150082,3357,1,17.8324,42.183,43.24,2.67532
2004,02,29,04,57,49.79033,3360,1,17.8324,42.0824,43.24,2.66332
2004,02,29,04,58,54.415064,3362,1,17.8324,42.116,43.24,2.66332
2004,02,29,04,59,23.990244,3363,1,17.8128,42.116,43.24,2.67532
2004,02,29,05,00,53.274234,3366,1,17.803,42.183,43.24,2.67532
2004,02,29,05,01,25.356022,3367,1,17.8128,42.0824,43.24,2.67532
2004,02,29,05,01,52.781199,3368,1,17.8128,42.0489,43.24,2.66332
2004,02,29,05,02,23.602081,3369,1,17.803,42.116,43.24,2.66332
2004,02,29,05,02,49.166839,3370,1,17.803,42.116,43.24,2.66332
2004,02,29,05,03,49.69217,3372,1,17.803,42.0154,43.24,2.66332
2004,02,29,05,04,21.566479,3373,1,17.7932,42.116,43.24,2.67532
2004,02,29,05,05,22.20831,3375,1,17.7834,42.116,43.24,2.67532
2004,02,29,05,05,49.76393,3376,1,17.7736,42.0489,43.24,2.66332
2004,02,29,05,06,19.788376,3377,1,17.7736,42.1495,43.24,2.66332
2004,02,29,05,06,55.641502,3378,1,17.7736,42.183,43.24,2.67532
2004,02,29,05,08,50.86568,3382,1,17.7834,42.183,43.24,2.66332
2004,02,29,05,09,24.129329,3383,1,17.7736,42.1495,43.24,2.66332
2004,02,29,05,10,18.563389,3385,1,17.7736,42.2165,43.24,2.66332
2004,02,29,05,10,48.698614,3386,1,17.7736,42.2165,43.24,2.67532
2004,02,29,05,11,19.85742,3387,1,17.7736,42.183,43.24,2.67532
2004,02,29,05,11,51.605912,3388,1,17.7834,42.2835,43.24,2.66332
2004,02,29,05,12,22.227112,3389,1,17.7736,42.317,43.24,2.67532
2004,02,29,05,12,49.994702,3390,1,17.7736,42.2835,43.24,2.67532
2004,02,29,05,13,21.664698,3391,1,17.7638,42.317,43.24,2.66332
2004,02,29,05,13,51.480108,3392,1,17.7638,42.25,43.24,2.67532
2004,02,29,05,15,19.805984,3395,1,17.7736,42.384,43.24,2.66332
2004,02,29,05,17,50.243877,3400,1,17.7442,42.3505,43.24,2.67532
2004,02,29,05,18,19.230474,3401,1,17.7344,42.317,43.24,2.66332
2004,02,29,05,19,24.675637,3403,1,17.7442,42.317,43.24,2.66332
2004,02,29,05,19,54.002594,3404,1,17.754,42.317,43.24,2.67532
2004,02,29,05,20,54.707012,3406,1,17.7442,42.3505,43.24,2.65143
2004,02,29,05,21,53.937163,3408,1,17.7442,42.384,43.24,2.67532
2004,02,29,05,22,23.477915,3409,1,17.7344,42.384,43.24,2.66332
2004,02,29,05,22,50.440089,3410,1,17.7344,42.183,43.24,2.66332
2004,02,29,05,23,57.220105,3412,1,17.7148,42.317,43.24,2.67532
2004,02,29,05,24,20.279945,3413,1,17.7344,42.317,43.24,2.67532
2004,02,29,05,24,51.326797,3414,1,17.7148,42.3505,43.24,2.67532
2004,02,29,05,25,48.738903,3416,1,17.6952,42.317,43.24,2.67532
2004,02,29,05,26,50.620944,3418,1,17.6952,42.4174,43.24,2.67532
2004,02,29,05,27,19.717596,3419,1,17.6952,42.384,43.24,2.66332
2004,02,29,05,27,49.816613,3420,1,17.705,42.4174,43.24,2.66332
2004,02,29,05,28,49.03874,3422,1,17.6952,42.5847,43.24,2.66332
2004,02,29,05,30,25.744971,3425,1,17.6854,42.4844,43.24,2.66332
2004,02,29,05,31,18.75044,3427,1,17.6952,42.5847,43.24,2.66332
2004,02,29,05,31,53.277112,3428,1,17.6952,42.5178,43.24,2.66332
2004,02,29,05,33,22.201677,3431,1,17.6952,42.5847,43.24,2.66332
2004,02,29,05,34,21.447753,3433,1,17.6854,42.5847,43.24,2.66332
2004,02,29,05,34,55.178951,3434,1,17.6756,42.5847,43.24,2.67532
2004,02,29,05,36,50.397922,3438,1,17.6952,42.5847,43.24,2.66332
2004,02,29,05,38,20.5302,3441,1,17.6854,42.5178,43.24,2.67532
2004,02,29,05,39,22.810859,3443,1,17.6658,42.5178,43.24,2.65143
2004,02,29,05,39,53.59994,3444,1,17.656,42.5513,43.24,2.66332
2004,02,29,05,40,24.524643,3445,1,17.656,42.5847,43.24,2.67532
2004,02,29,05,40,53.138446,3446,1,17.656,42.5847,43.24,2.66332
2004,02,29,05,42,22.414239,3449,1,17.6364,42.5178,43.24,2.66332
2004,02,29,05,42,51.008688,3450,1,17.6168,42.5847,43.24,2.67532
2004,02,29,05,43,21.156318,3451,1,17.6364,42.5178,43.24,2.67532
2004,02,29,05,43,51.868229,3452,1,17.6168,42.5513,43.24,2.67532
2004,02,29,05,45,22.324599,3455,1,17.6168,42.6516,43.24,2.66332
2004,02,29,05,45,54.17156,3456,1,17.6168,42.5847,43.24,2.66332
2004,02,29,05,46,19.374712,3457,1,17.6168,42.5847,43.24,2.66332
2004,02,29,05,46,50.027507,3458,1,17.6266,42.4174,43.24,2.66332
2004,02,29,05,47,24.084494,3459,1,17.6364,42.7185,43.24,2.67532
2004,02,29,05,47,53.535503,3460,1,17.6364,42.8187,43.24,2.66332
2004,02,29,05,48,22.050672,3461,1,17.6168,42.7853,43.24,2.66332
2004,02,29,05,48,53.587561,3462,1,17.5972,42.7853,43.24,2.66332
2004,02,29,05,49,19.394579,3463,1,17.607,42.6516,43.24,2.67532
2004,02,29,05,50,20.071871,3465,1,17.5972,42.7853,43.24,2.66332
2004,02,29,05,51,19.377768,3467,1,17.607,42.7519,43.24,2.66332
2004,02,29,05,51,52.426388,3468,1,17.5972,42.8187,43.24,2.66332
2004,02,29,05,54,19.62876,3473,1,17.5874,42.8187,43.24,2.66332
2004,02,29,05,55,21.11518,3475,1,17.5678,42.8521,43.24,2.66332
2004,02,29,05,56,52.956365,3478,1,17.5776,42.8521,43.24,2.66332
2004,02,29,05,57,18.71892,3479,1,17.5678,42.8521,43.24,2.67532
2004,02,29,05,57,50.447832,3480,1,17.5678,42.7853,43.24,2.66332
2004,02,29,05,58,21.125326,3481,1,17.558,42.8187,43.24,2.66332
2004,02,29,05,59,51.802725,3484,1,17.558,42.8521,43.24,2.66332
2004,02,29,06,00,23.523799,3485,1,17.558,42.7853,43.24,2.66332
2004,02,29,06,00,52.44693,3486,1,17.558,42.8187,43.24,2.65143
2004,02,29,06,01,19.456901,3487,1,17.558,42.8187,43.24,2.66332
2004,02,29,06,02,21.917019,3489,1,17.5384,42.8855,43.24,2.65143
2004,02,29,06,02,53.538237,3490,1,17.5384,42.9189,43.24,2.66332
2004,02,29,06,03,22.961985,3491,1,17.5188,42.9856,43.24,2.66332
2004,02,29,06,03,51.272658,3492,1,17.5384,42.9189,43.24,2.66332
2004,02,29,06,04,24.963771,3493,1,17.5384,42.8521,43.24,2.66332
2004,02,29,06,04,52.483283,3494,1,17.5384,42.8521,43.24,2.66332
2004,02,29,06,06,53.658755,3498,1,17.5482,42.8855,43.24,2.67532
2004,02,29,06,07,20.785442,3499,1,17.5384,42.9856,43.24,2.67532
2004,02,29,06,08,18.74293,3501,1,17.5384,42.9856,43.24,2.66332
2004,02,29,06,10,51.77513,3506,1,17.5188,43.0524,43.24,2.65143
2004,02,29,06,11,20.808016,3507,1,17.5188,43.0524,43.24,2.66332
2004,02,29,06,11,51.429178,3508,1,17.5188,43.1191,43.24,2.66332
2004,02,29,06,12,24.064458,3509,1,17.5188,42.9856,43.24,2.66332
2004,02,29,06,13,49.883718,3512,1,17.5188,42.9856,43.24,2.66332
2004,02,29,06,14,23.449839,3513,1,17.509,43.0524,43.24,2.66332
2004,02,29,06,15,23.086399,3515,1,17.4992,43.0858,43.24,2.66332
2004,02,29,06,15,48.807116,3516,1,17.4894,42.9856,43.24,2.66332
2004,02,29,06,16,51.687651,3518,1,17.4992,42.9856,43.24,2.66332
2004,02,29,06,17,22.684813,3519,1,17.509,42.9523,43.24,2.66332
2004,02,29,06,17,51.891024,3520,1,17.509,42.9856,43.24,2.66332
2004,02,29,06,18,53.809078,3522,1,17.4992,42.9856,43.24,2.65143
2004,02,29,06,19,21.234348,3523,1,17.4894,42.9523,43.24,2.66332
2004,02,29,06,21,49.429519,3528,1,17.4992,43.019,43.24,2.66332
2004,02,29,06,22,25.241527,3529,1,17.4992,42.9856,43.24,2.66332
2004,02,29,06,23,21.291082,3531,1,17.4796,43.0524,43.24,2.66332
2004,02,29,06,23,53.103866,3532,1,17.4992,43.0858,43.24,2.66332
2004,02,29,06,24,23.755957,3533,1,17.4894,43.1191,43.24,2.66332
2004,02,29,06,25,52.209622,3536,1,17.509,43.1525,43.24,2.66332
2004,02,29,06,26,25.706365,3537,1,17.4992,43.1191,43.24,2.67532
2004,02,29,06,26,52.393203,3538,1,17.509,43.1191,43.24,2.66332
2004,02,29,06,28,25.447469,3541,1,17.4992,43.1858,43.24,2.67532
2004,02,29,06,30,21.838867,3545,1,17.4698,43.1858,43.24,2.66332
2004,02,29,06,31,20.570062,3547,1,17.4796,43.2525,43.24,2.66332
2004,02,29,06,31,52.5957,3548,1,17.4796,43.2191,43.24,2.66332
2004,02,29,06,32,23.281823,3549,1,17.4894,43.1858,43.24,2.66332
2004,02,29,06,32,50.711282,3550,1,17.4992,43.1191,43.24,2.66332
2004,02,29,06,33,21.772696,3551,1,17.4992,43.1191,43.24,2.66332
2004,02,29,06,33,51.345977,3552,1,17.509,43.0858,43.24,2.66332
2004,02,29,06,34,19.330717,3553,1,17.4992,43.0858,43.24,2.66332
2004,02,29,06,35,23.514826,3555,1,17.4796,43.1191,45.08,2.66332
2004,02,29,06,36,18.959593,3557,1,17.4992,43.0524,45.08,2.65143
2004,02,29,06,38,21.179161,3561,1,17.4796,43.1191,45.08,2.66332
2004,02,29,06,38,52.263714,3562,1,17.4796,43.1191,45.08,2.66332
2004,02,29,06,39,22.061058,3563,1,17.4796,43.1525,45.08,2.66332
2004,02,29,06,39,50.005246,3564,1,17.4796,43.1191,45.08,2.66332
2004,02,29,06,41,22.583889,3567,1,17.4698,43.1858,45.08,2.65143
2004,02,29,06,43,54.140356,3572,1,17.4894,43.2191,45.08,2.65143
2004,02,29,06,46,19.387627,3577,1,17.4992,43.3191,46.92,2.66332
2004,02,29,06,47,50.550315,3580,1,17.5286,43.2191,46.92,2.66332
2004,02,29,06,48,22.581829,3581,1,17.5188,43.1858,46.92,2.66332
2004,02,29,06,49,49.095681,3584,1,17.5188,43.1858,48.76,2.66332
2004,02,29,06,51,49.073039,3588,1,17.4992,43.1858,48.76,2.66332
2004,02,29,06,52,19.379492,3589,1,17.5188,43.2191,48.76,2.66332
2004,02,29,06,52,48.902145,3590,1,17.509,43.2191,48.76,2.66332
2004,02,29,06,53,22.494257,3591,1,17.4992,43.2191,50.6,2.66332
2004,02,29,06,55,56.087181,3596,1,17.4992,43.1858,50.6,2.66332
2004,02,29,06,56,54.569069,3598,1,17.4796,43.2191,53.36,2.66332
2004,02,29,06,57,19.78579,3599,1,17.4698,43.1858,53.36,2.65143
2004,02,29,06,59,52.979601,3604,1,17.4796,43.3525,53.36,2.67532
2004,02,29,07,00,22.224127,3605,1,17.4796,43.3525,53.36,2.66332
2004,02,29,07,01,23.458376,3607,1,17.4796,43.4191,53.36,2.66332
2004,02,29,07,01,51.587161,3608,1,17.46,43.4524,53.36,2.66332
2004,02,29,07,02,23.298328,3609,1,17.4796,43.3858,53.36,2.66332
2004,02,29,07,02,48.872206,3610,1,17.4894,43.4524,53.36,2.66332
2004,02,29,07,03,21.370297,3611,1,17.4992,43.3858,57.04,2.65143
2004,02,29,07,04,21.536608,3613,1,17.4796,43.4191,57.04,2.66332
2004,02,29,07,04,49.339355,3614,1,17.4796,43.3858,57.04,2.65143
2004,02,29,07,05,20.270597,3615,1,17.4796,43.4191,57.04,2.66332
2004,02,29,07,05,51.907391,3616,1,17.4796,43.4524,57.04,2.66332
2004,02,29,07,06,56.029521,3618,1,17.4796,43.3525,57.04,2.66332
2004,02,29,07,08,21.523644,3621,1,17.4698,43.3858,60.72,2.67532
2004,02,29,07,09,24.934961,3623,1,17.46,43.3858,60.72,2.66332
2004,02,29,07,10,19.445668,3625,1,17.4698,43.3191,60.72,2.66332
2004,02,29,07,10,55.040249,3626,1,17.4796,43.3525,64.4,2.66332
2004,02,29,07,11,52.062192,3628,1,17.46,43.3191,64.4,2.66332
2004,02,29,07,12,21.883027,3629,1,17.4502,43.3191,64.4,2.66332
2004,02,29,07,12,53.55983,3630,1,17.4698,43.3191,64.4,2.66332
2004,02,29,07,13,20.211718,3631,1,17.46,43.3191,64.4,2.66332
2004,02,29,07,14,22.78289,3633,1,17.46,43.3858,64.4,2.66332
2004,02,29,07,14,48.916485,3634,1,17.4404,43.3191,68.08,2.66332
2004,02,29,07,15,50.690932,3636,1,17.46,43.3191,68.08,2.66332
2004,02,29,07,17,20.690767,3639,1,17.4698,43.2858,68.08,2.66332
2004,02,29,07,17,53.572048,3640,1,17.4796,43.3191,68.08,2.66332
2004,02,29,07,18,21.270999,3641,1,17.46,43.3858,71.76,2.66332
2004,02,29,07,19,22.215915,3643,1,17.46,43.4191,71.76,2.66332
2004,02,29,07,19,49.320357,3644,1,17.4698,43.4191,71.76,2.66332
2004,02,29,07,20,21.703398,3645,1,17.46,43.4524,71.76,2.66332
2004,02,29,07,21,19.422041,3647,1,17.4698,43.519,75.44,2.66332
2004,02,29,07,21,49.683595,3648,1,17.46,43.5855,75.44,2.66332
2004,02,29,07,22,20.84367,3649,1,17.46,43.519,75.44,2.65143
2004,02,29,07,23,55.266147,3652,1,17.46,43.5522,79.12,2.66332
2004,02,29,07,24,23.523404,3653,1,17.4698,43.5522,79.12,2.66332
2004,02,29,07,24,51.128832,3654,1,17.4698,43.4857,79.12,2.65143
2004,02,29,07,26,22.871795,3657,1,17.4698,43.4524,82.8,2.65143
2004,02,29,07,26,52.604924,3658,1,17.46,43.4524,82.8,2.65143
2004,02,29,07,27,22.607785,3659,1,17.4502,43.4857,82.8,2.66332
